created_at,id,text,retweets,replies,likes,quotes,date,time,polarity,subjectivity,filter
2020-11-21 14:45:48+00:00,1330160487691128833,@RealCandaceO @DonaldJTrumpJr Mrs. Owens I completely love you but to say Covid is a scam? I am 38 years old no health conditions and it almost killed me. I’m not in favor of lockdowns or mask but Covid is real and deadly to some. The problem we don’t know who the some are. Once again I love what you do.,0.0,0.0,0.0,0.0,2020-11-21,14:46:00,0.15,0.35000000000000003,lockdown
2020-11-21 14:45:42+00:00,1330160463892647937,"@Alyssafarah @IvankaTrump I cannot believe the tragedy of Covid in America! Here in Australia, we are doing everything to stop it.... lockdowns, masks, social distancing and border closures have all played a part in our success. And Trump does.... nothing! The numbers affected are shocking!",0.0,0.0,0.0,0.0,2020-11-21,14:46:00,-0.19722222222222222,0.35555555555555557,lockdown
2020-11-21 14:45:41+00:00,1330160457953538052,"@JackRubin1 The first French lockdown was strict, people had to fill in forms to justify leaving their homes. The French and British lockdowns failed to eradicate the virus. Lockdown will not work unless it's permanent. The cure (endless lockdowns) is worse than the disease (COVID-19).",0.0,0.0,0.0,0.0,2020-11-21,14:46:00,-0.11071428571428572,0.2833333333333333,lockdown
2020-11-21 14:46:12+00:00,1330160590279614467,"@NeilClark66 We know Covid is nothing like the bubonic plague it’s made out to be.

We know the 2nd lockdown is because Boris bottled it.

We also know excess deaths will he no more than many other years.

Can it really be because too many people have money in the game &amp; NEED it to carry on?",0.0,0.0,0.0,0.0,2020-11-21,14:46:00,0.06071428571428571,0.3535714285714286,lockdown
2020-11-21 14:46:09+00:00,1330160579055669248,"@yourcluelessnow @lsferguson It's not about #Covid, it's about canceling #American traditions. 

It's about destroying nationalism in #America.

#Thanksgiving 
#Thanksgiving2020 
#holidays2020 
#lockdown 
#Lockdowns 
#ChristmasIsComing 
#Christmas 

#coronavirus 
#COVID19 
#Covid_19",0.0,0.0,0.0,0.0,2020-11-21,14:46:00,-0.1,0.0,lockdown
2020-11-21 14:46:02+00:00,1330160546960863232,"Look folks...  SCIENCE! 
...and notice that Switzerland, the country that refused to go into lockdown mode, is doing better by FAR than any other nation in the world against COVID-19

https://t.co/WJfmyxGOYi",0.0,0.0,0.0,0.0,2020-11-21,14:46:00,0.15833333333333333,0.625,lockdown
2020-11-21 14:45:59+00:00,1330160537326538756,"Be safe &amp; vigilant with COVID but don’t let that stop you being active. There’s been loads of research that has shown an increase in sedentary behaviours during lockdowns, which may influence physical and mental health. Our next few posts will give you tips on how to avoid this! https://t.co/eYwRGQee15",0.0,0.0,0.0,0.0,2020-11-21,14:46:00,0.0027777777777777866,0.2571428571428572,lockdown
2020-11-21 14:46:35+00:00,1330160686530433030,I also seem to remember he traveling a lot during initial lockdown and people getting mad abt it and now she’s like the covid expert.,0.0,0.0,0.0,0.0,2020-11-21,14:47:00,-0.3125,0.5,lockdown
2020-11-21 14:46:35+00:00,1330160685343453184,"@Billius27 Collingwood is busier this weekend than any long weekend, so is Wasaga. All this “lockdown” is going to do is spread Covid to small communities. #FordfailedOntario #fireford",0.0,0.0,0.0,0.0,2020-11-21,14:47:00,-0.15,0.4,lockdown
2020-11-21 14:46:28+00:00,1330160655920472070,EXPLAIN THIS: Moved my mom from LTC in FL to LTC in OH 11/12. She is quarantined for 2 weeks plus facility is locked down (staff COVID cases). They TAKE HER to see an Ortho doctor on 11/19. Yesterday was her 90th birthday - couldn't have an in-person visit. 😡😡😡😡😡,0.0,0.0,0.0,0.0,2020-11-21,14:46:00,-0.15555555555555559,0.2888888888888889,lockdown
2020-11-21 14:46:20+00:00,1330160622428938241,"Canada bracing up for covid-19 2nd wave as Ontario imposes lockdown on Peel Region and Toronto. This is a time to be more careful.....flu season is delicate. 
https://t.co/DdLC7sIt7K",0.0,0.0,0.0,0.0,2020-11-21,14:46:00,0.06666666666666667,0.4666666666666666,lockdown
2020-11-21 14:46:52+00:00,1330160756411731975,"No lockdowns, no downturn: Taiwan attracts skilled expats with (mostly) COVID-free life https://t.co/uy3ul48ZUZ via @USATODAY",0.0,0.0,0.0,0.0,2020-11-21,14:47:00,0.5,0.5,lockdown
2020-11-21 14:46:52+00:00,1330160756353011712,@tressiemcphd I’ve heard there is no covid at the North Pole—secret Santa workshop workers exist in natural quarantine. And obviously Santa doesn’t come within six feet of anybody—so all the more reason to get in the bed immediately and don’t come out til morning.,0.0,0.0,0.0,0.0,2020-11-21,14:47:00,0.19999999999999998,0.4666666666666666,lockdown
2020-11-21 14:46:49+00:00,1330160744416108546,"@realDonaldTrump Well he did prove that cocaine use doesn't prevent catching COVID-19.

Is Kimberly staying with you while he's in quarantine?",0.0,0.0,0.0,0.0,2020-11-21,14:47:00,0.6,0.9,lockdown
2020-11-21 14:46:48+00:00,1330160739743637507,@samsanders Welcoming my daughter home from college.  Masking and no hugging until after quarantine and a negative Covid test but really looking forward to that hug.  And her beautiful face.  And cooking together!,0.0,0.0,0.0,0.0,2020-11-21,14:47:00,0.3,0.5333333333333333,lockdown
2020-11-21 14:46:47+00:00,1330160735545151489,"Don't follow Europe's lockdown model on COVID-19

Lockdowns are medically, socially and economically devastating https://t.co/r6cE8IOdwW",0.0,0.0,0.0,0.0,2020-11-21,14:47:00,-0.48333333333333334,0.5333333333333333,lockdown
